Country,Code,Year,Solar,Wind,Hydro,Geo_Biomass_Other
Colombia,COL,2007,0,0.0498909749199997,44.241981627730105,0.507136400947158
Colombia,COL,2008,0,0.0539181667099997,46.16088280927,0.509349324642553
Colombia,COL,2009,0,0.0577078140299997,40.8373660316999,1.00328730364401
Colombia,COL,2010,0,0.0385699199099997,40.55746262644,1.10998231943943
Colombia,COL,2011,0,0.0412719445799997,48.4274781345601,1.37838773189576
Colombia,COL,2012,0,0.0548547113299997,47.5817097641901,1.47605857737621
Colombia,COL,2013,0,0.0576248025999997,44.3627900734299,1.34643372060678
Colombia,COL,2014,0,0.07023029788,44.741963397739895,1.72892301592235
Colombia,COL,2015,0,0.06837744831,44.6819023670798,1.8229001295927802
Colombia,COL,2016,0,0.05088734136,46.787926526789796,1.99380433528889
Colombia,COL,2017,0,0.00307141922,57.3419,1.99125928385928
Colombia,COL,2018,0.011999820990000002,0.05543717592999999,56.647014069949996,2.11902928900707
Colombia,COL,2019,0.12306651465999999,0.05953683606000001,51.542434930009996,2.04753083316707
Croatia,HRV,1990,0,0,3.805,0
Croatia,HRV,1991,0,0,5.881,0
Croatia,HRV,1992,0,0,4.349,0.006
Croatia,HRV,1993,0,0,4.55,0.019
Croatia,HRV,1994,0,0,5.435,0.006
Croatia,HRV,1995,0,0,5.683,0.005
Croatia,HRV,1996,0,0,7.8629999999999995,0.01
Croatia,HRV,1997,0,0,5.853,0.002
Croatia,HRV,1998,0,0,6.022,0.005
Croatia,HRV,1999,0,0,7.327000000000001,0.002
Croatia,HRV,2000,0,0,6.452999999999999,0.001
Croatia,HRV,2001,0,0,7.181,0
Croatia,HRV,2002,0,0,5.851,0
Croatia,HRV,2003,0,0,5.457999999999999,0
Croatia,HRV,2004,0,0.002,7.627000000000001,0.004
Croatia,HRV,2005,0,0.01,7.0360000000000005,0.013999999999999999
Croatia,HRV,2006,0,0.019,6.617000000000001,0.011000000000000001
Croatia,HRV,2007,0,0.035,4.7,0.006999999999999999
Croatia,HRV,2008,0,0.04,5.781000000000001,0.021
Croatia,HRV,2009,0.000016464,0.054000000000000006,7.409,0.025
Croatia,HRV,2010,0.000016464,0.139,9.126,0.033
Croatia,HRV,2011,0.000016464,0.201,5.033,0.055
Croatia,HRV,2012,0.002,0.32899999999999996,4.837,0.094
Croatia,HRV,2013,0.011293959,0.517,8.622,0.125
Croatia,HRV,2014,0.035,0.73,9.007,0.165
Croatia,HRV,2015,0.057,0.7959999999999999,6.391,0.266
Croatia,HRV,2016,0.066,1.014,6.853,0.431
Croatia,HRV,2017,0.0787,1.204,5.3074,0.5256
Croatia,HRV,2018,0.0749,1.3354,7.7009,0.6701
Croatia,HRV,2019,0.0784072309419513,1.4396502701208,5.84119546048641,0.8560038086265319
Cyprus,CYP,1965,0,0,0,0
Cyprus,CYP,1966,0,0,0,0
Cyprus,CYP,1967,0,0,0,0
Cyprus,CYP,1968,0,0,0,0
Cyprus,CYP,1969,0,0,0,0
Cyprus,CYP,1970,0,0,0,0
Cyprus,CYP,1971,0,0,0,0
Cyprus,CYP,1972,0,0,0,0
Cyprus,CYP,1973,0,0,0,0
Cyprus,CYP,1974,0,0,0,0
Cyprus,CYP,1975,0,0,0,0
Cyprus,CYP,1976,0,0,0,0
Cyprus,CYP,1977,0,0,0,0
Cyprus,CYP,1978,0,0,0,0
Cyprus,CYP,1979,0,0,0,0
Cyprus,CYP,1980,0,0,0,0
Cyprus,CYP,1981,0,0,0,0
Cyprus,CYP,1982,0,0,0,0
Cyprus,CYP,1983,0,0,0,0
Cyprus,CYP,1984,0,0,0,0
Cyprus,CYP,1985,0,0,0,0
Cyprus,CYP,1986,0,0,0,0
Cyprus,CYP,1987,0,0,0,0
Cyprus,CYP,1988,0,0,0,0
Cyprus,CYP,1989,0,0,0,0
Cyprus,CYP,1990,0,0,0,0
Cyprus,CYP,1991,0,0,0,0
Cyprus,CYP,1992,0,0,0,0
Cyprus,CYP,1993,0,0,0,0
Cyprus,CYP,1994,0,0,0,0
Cyprus,CYP,1995,0,0,0,0
Cyprus,CYP,1996,0,0,0,0
Cyprus,CYP,1997,0,0,0,0
Cyprus,CYP,1998,0,0,0,0
Cyprus,CYP,1999,0,0,0,0
Cyprus,CYP,2000,0,0,0,0
Cyprus,CYP,2001,0,0,0,0
Cyprus,CYP,2002,0,0,0,0
Cyprus,CYP,2003,0,0,0,0
Cyprus,CYP,2004,0.0004,0.00035499999999999996,0,0
Cyprus,CYP,2005,0.000566,0.00035499999999999996,0,0
Cyprus,CYP,2006,0.0010019999999999999,0.00035499999999999996,0,0.000155
Cyprus,CYP,2007,0.0017329999999999997,0.000356,0,0.0014
Cyprus,CYP,2008,0.003,0.000356,0,0.012
Cyprus,CYP,2009,0.004,0.000356,0,0.027000000000000003
Cyprus,CYP,2010,0.006999999999999999,0.031,0,0.035
Cyprus,CYP,2011,0.012,0.114,0,0.052000000000000005
Cyprus,CYP,2012,0.022000000000000002,0.185,0,0.05
Cyprus,CYP,2013,0.047,0.231,0,0.049
Cyprus,CYP,2014,0.0836,0.1839,0,0.0505
Cyprus,CYP,2015,0.126659,0.22185700000000003,0,0.051236000000000004
Cyprus,CYP,2016,0.14593699999999998,0.226701,0,0.052021000000000005
Cyprus,CYP,2017,0.17202,0.21145,0,0.05175
Cyprus,CYP,2018,0.19183,0.22061,0,0.05136
Cyprus,CYP,2019,0.21564899999999998,0.23813600000000001,0,0.059935
Czechia,CZE,1965,0,0,2.2317970000000003,0
Czechia,CZE,1966,0,0,2.1036344,0
Czechia,CZE,1967,0,0,1.8959226000000002,0
Czechia,CZE,1968,0,0,1.4672408000000001,0
Czechia,CZE,1969,0,0,1.1976573999999998,0
Czechia,CZE,1970,0,0,1.7103078,0
Czechia,CZE,1971,0,0,1.208,0
Czechia,CZE,1972,0,0,1.264,0
Czechia,CZE,1973,0,0,1.081,0
Czechia,CZE,1974,0,0,1.819,0
Czechia,CZE,1975,0,0,1.814,0
Czechia,CZE,1976,0,0,1.446,0
Czechia,CZE,1977,0,0,1.9669999999999999,0
Czechia,CZE,1978,0,0,1.83,0
Czechia,CZE,1979,0,0,2.293,0
Czechia,CZE,1980,0,0,2.399,0
Czechia,CZE,1981,0,0,2.061,0
Czechia,CZE,1982,0,0,1.67,0
Czechia,CZE,1983,0,0,1.655,0
Czechia,CZE,1984,0,0,1.298,0
Czechia,CZE,1985,0,0,1.671,0
Czechia,CZE,1986,0,0,1.876,0
Czechia,CZE,1987,0,0,2.465,0
Czechia,CZE,1988,0,0,2.099,0
Czechia,CZE,1989,0,0,1.643,0
Czechia,CZE,1990,0,0,1.161,0
Czechia,CZE,1991,0,0,1.089,0
Czechia,CZE,1992,0,0,1.402,0
Czechia,CZE,1993,0,0,1.369,0.221
Czechia,CZE,1994,0,0,1.46,0.309
Czechia,CZE,1995,0,0,2.002,0.405
Czechia,CZE,1996,0,0,1.969,0.292
Czechia,CZE,1997,0,0,1.699,0.494
Czechia,CZE,1998,0,0,1.396,0.5870000000000001
Czechia,CZE,1999,0,0,1.681,0.6829999999999999
Czechia,CZE,2000,0,0,1.758,0.517
Czechia,CZE,2001,0,0.0002,2.0540000000000003,0.514
Czechia,CZE,2002,0,0.0016,2.492,0.494
Czechia,CZE,2003,0,0.0039,1.383,0.49
Czechia,CZE,2004,0.0001,0.0099,2.0191,0.580831
Czechia,CZE,2005,0.000068,0.02128,2.3799099999999997,0.648312
Czechia,CZE,2006,0.00016999999999999999,0.049375,2.5507299999999997,0.912375
Czechia,CZE,2007,0.001754,0.12509800000000001,2.079338,1.187319
Czechia,CZE,2008,0.012937,0.24466100000000002,2.0243349999999998,1.456526
Czechia,CZE,2009,0.08880700000000001,0.288067,2.42962,1.86202
Czechia,CZE,2010,0.6157020000000001,0.335493,2.7894,2.146246
Czechia,CZE,2011,2.1180000000000003,0.3968,2.1341,2.705329
Czechia,CZE,2012,2.1731,0.4173,2.2315,3.361419
Czechia,CZE,2013,2.0702,0.4783,2.8564,3.9954690000000004
Czechia,CZE,2014,2.1229,0.4765,1.9092,4.661073
Czechia,CZE,2015,2.2638,0.5726,1.7948,4.791685
Czechia,CZE,2016,2.131,0.49700000000000005,2.0005,4.76655
Czechia,CZE,2017,2.193368,0.5910380000000001,1.8695,4.964567
Czechia,CZE,2018,2.339677,0.60933,1.6288,4.827179
Czechia,CZE,2019,2.2819,0.7,2.0071,4.9248
Denmark,DNK,1965,0,0,0.025,0
Denmark,DNK,1966,0,0,0.026000000000000002,0
Denmark,DNK,1967,0,0,0.025,0
Denmark,DNK,1968,0,0,0.021,0
Denmark,DNK,1969,0,0,0.022000000000000002,0
Denmark,DNK,1970,0,0,0.024,0
Denmark,DNK,1971,0,0,0.024,0
Denmark,DNK,1972,0,0,0.024,0
Denmark,DNK,1973,0,0,0.024,0
Denmark,DNK,1974,0,0,0.024,0
Denmark,DNK,1975,0,0,0.021,0
Denmark,DNK,1976,0,0,0.019,0
Denmark,DNK,1977,0,0,0.026000000000000002,0
Denmark,DNK,1978,0,0.003,0.027000000000000003,0
Denmark,DNK,1979,0,0.006,0.028999999999999998,0
Denmark,DNK,1980,0,0.0105,0.0341,0
Denmark,DNK,1981,0,0.0105,0.0355,0
Denmark,DNK,1982,0,0.0185,0.0303,0
Denmark,DNK,1983,0,0.0271,0.0335,0.033
Denmark,DNK,1984,0,0.0332,0.0302,0.033
Denmark,DNK,1985,0,0.0514,0.0297,0.036000000000000004
Denmark,DNK,1986,0,0.1256,0.0286,0.051
Denmark,DNK,1987,0,0.1738,0.0294,0.061
Denmark,DNK,1988,0,0.2917,0.0328,0.08
Denmark,DNK,1989,0,0.4284,0.0229,0.126
Denmark,DNK,1990,0,0.6103,0.027999999999999997,0.21
Denmark,DNK,1991,0,0.7401,0.0254,0.355
Denmark,DNK,1992,0,0.9154,0.0277,0.521
Denmark,DNK,1993,0,1.0342,0.0275,0.728
Denmark,DNK,1994,0,1.137,0.0326,0.5733997093737
Denmark,DNK,1995,0,1.1773,0.0303,0.646840455485244
Denmark,DNK,1996,0.000161111111111111,1.2269,0.0193,0.8321831899572809
Denmark,DNK,1997,0.000319444444444444,1.9342,0.0192,0.975667404162744
Denmark,DNK,1998,0.0004,2.8199,0.0273,1.0781569760154202
Denmark,DNK,1999,0.0008805555555555561,3.029,0.0305,1.3189089746079
Denmark,DNK,2000,0.0012,4.2412,0.0302,1.29960555966815
Denmark,DNK,2001,0.0012,4.30601944444444,0.0276,1.5115592094010402
Denmark,DNK,2002,0.00128055555555556,4.87693888888889,0.0318,1.8791215307122902
Denmark,DNK,2003,0.00151944444444444,5.5607833333333305,0.0212,2.49335153939466
Denmark,DNK,2004,0.00183888888888889,6.58311111111111,0.0265,2.91075474211808
Denmark,DNK,2005,0.00216111111111111,6.614,0.0225,3.1742494654903703
Denmark,DNK,2006,0.00221388888888889,6.10795833333333,0.0234,3.0699493428291498
Denmark,DNK,2007,0.0024944444444444398,7.1712,0.0282,3.10506380403469
Denmark,DNK,2008,0.00262222222222222,6.9278,0.0258,3.1405712692821495
Denmark,DNK,2009,0.00375,6.7205,0.0189,3.3202575919934
Denmark,DNK,2010,0.00616111111111111,7.80942222222222,0.0206416666666667,4.593930555555559
Denmark,DNK,2011,0.0151305555555556,9.77418333333333,0.0168694444444444,4.375025
Denmark,DNK,2012,0.10386111111111099,10.2699388888889,0.017475,4.446005555555559
Denmark,DNK,2013,0.5175416666666671,11.123275,0.0134194444444444,4.31350277777778
Denmark,DNK,2014,0.595516666666667,13.0785027777778,0.0151027777777778,4.301852777777779
Denmark,DNK,2015,0.6042611111111109,14.133091666666699,0.0180305555555556,4.2005
Denmark,DNK,2016,0.743780555555556,12.7817305555556,0.0192722222222222,4.912980555555559
Denmark,DNK,2017,0.7514861111111109,14.78,0.0178722222222222,6.36772777777778
Denmark,DNK,2018,0.952973,13.898803276629998,0.0148611111111111,6.04662777777778
Denmark,DNK,2019,0.963268233809853,16.149830795138303,0.0169366296235886,6.447857470052769
Eastern Africa,,1965,0,0,6.0475355833140005,0
Eastern Africa,,1966,0,0,7.167577180556001,0
Eastern Africa,,1967,0,0,7.010666915489,0
Eastern Africa,,1968,0,0,7.197782812210001,0
Eastern Africa,,1969,0,0,7.911901586727001,0
Eastern Africa,,1970,0,0,11.339996030782,0
Eastern Africa,,1971,0,0,8.903069341044,0.126
Eastern Africa,,1972,0,0,10.891284238176,0.127
Eastern Africa,,1973,0,0,11.249310159373,0.132
Eastern Africa,,1974,0,0,14.267527754767,0.136
Eastern Africa,,1975,0,0,15.188581642308,0.133
Eastern Africa,,1976,0,0,16.743711099246,0.146
Eastern Africa,,1977,0,0,19.092784823891,0.149
Eastern Africa,,1978,0,0,18.238818291895,0.155
Eastern Africa,,1979,0,0,19.775,0.161
Eastern Africa,,1980,0,0,18.0785551558753,0.16699999999999998
Eastern Africa,,1981,0,0,18.8786726618705,0.177
Eastern Africa,,1982,0,0,19.574581534772197,0.195
Eastern Africa,,1983,0,0,19.3796726618705,0.18899999999999997
Eastern Africa,,1984,0,0,18.8871007194245,0.192
Eastern Africa,,1985,0,0,19.691685051958398,0.22699999999999998
Eastern Africa,,1986,0,0,18.845373301358897,0.617
Eastern Africa,,1987,0,0,16.426960308424498,0.615
Eastern Africa,,1988,0,0,18.618456357139898,0.583
Eastern Africa,,1989,0,0,18.0262147671271,0.574
Eastern Africa,,1990,0,0,21.3455682141471,0.713
Eastern Africa,,1991,0,0,21.742557099630698,0.716
Eastern Africa,,1992,0,0,19.6329896492222,0.7090000000000001
Eastern Africa,,1993,0,0,20.532532482471602,0.698
Eastern Africa,,1994,0,0,20.6723213840232,0.586
Eastern Africa,,1995,0,0,20.8618979157914,0.73
Eastern Africa,,1996,0,0,20.7356768111942,0.894093087911034
Eastern Africa,,1997,0,0,21.813017528000003,0.9120930879110349
Eastern Africa,,1998,0,0,27.86504585,1.14650196529575
Eastern Africa,,1999,0,0,29.365874407,1.1321861758220702
Eastern Africa,,2000,0,0.0001,30.854148745,1.4997631578947401
Eastern Africa,,2001,0.00017399999499321002,0,34.958432747828105,1.59565263157895
Eastern Africa,,2002,0.000347000002861023,0.0003,37.998413107051796,1.4887
Eastern Africa,,2003,0.000347000002861023,0.0004,38.378885663,1.8968
Eastern Africa,,2004,0.000521000027656555,0.0009,38.9517712303023,2.1822
Eastern Africa,,2005,0.0011990000565052,0.0013,40.2636209820178,2.1533
Eastern Africa,,2006,0.00478699998140335,0.0048,42.5595851926377,2.29319
Eastern Africa,,2007,0.00941428301773797,0.0110000000029802,46.3866450128057,2.20555
Eastern Africa,,2008,0.0177511920726935,0.016069999999999997,45.7876814053477,2.321822
Eastern Africa,,2009,0.0315789170854488,0.0267,48.0202429797607,2.67872219
Eastern Africa,,2010,0.0947658649128338,0.03821,53.972244817629395,2.9365420639999997
Eastern Africa,,2011,0.17457879089226097,0.03413,55.6134678017832,2.938756611
Eastern Africa,,2012,0.24455986358397397,0.15397820009155302,58.0611044705391,3.089649862
Eastern Africa,,2013,0.30546838124201,0.314711100091553,61.757797603319304,3.371167925
Eastern Africa,,2014,0.38377260712958,0.44130350009155295,65.9884917933297,4.564418028
Eastern Africa,,2015,0.44013435091424197,0.7777217001373291,65.26675793677249,6.175652605
Eastern Africa,,2016,0.4889764761706021,0.8899006001373291,61.783099961913,6.2333965183
Eastern Africa,,2017,0.5580375320294629,0.7920949597899909,64.1033155154413,6.482231847820691
Eastern Africa,,2018,0.7668208175202941,0.8633725024565029,67.30841410514161,7.04541870443246
Eastern Africa,,2019,6.963664840002309,2.37065942672727,68.8553713399554,7.170132608173581
Ecuador,ECU,1965,0,0,0.249,0
Ecuador,ECU,1966,0,0,0.285,0
Ecuador,ECU,1967,0,0,0.314,0
Ecuador,ECU,1968,0,0,0.32799999999999996,0
Ecuador,ECU,1969,0,0,0.364,0
Ecuador,ECU,1970,0,0,0.405,0
Ecuador,ECU,1971,0,0,0.44,0
Ecuador,ECU,1972,0,0,0.445,0
Ecuador,ECU,1973,0,0,0.435,0
Ecuador,ECU,1974,0,0,0.5,0
Ecuador,ECU,1975,0,0,0.628,0
Ecuador,ECU,1976,0,0,0.605,0
Ecuador,ECU,1977,0,0,0.5579999999999999,0
Ecuador,ECU,1978,0,0,0.7909999999999999,0
Ecuador,ECU,1979,0,0,0.7090000000000001,0
Ecuador,ECU,1980,0,0,0.872,0
Ecuador,ECU,1981,0,0,0.779,0
Ecuador,ECU,1982,0,0,0.895,0
Ecuador,ECU,1983,0,0,1.7209999999999999,0
Ecuador,ECU,1984,0,0,3.233,0
Ecuador,ECU,1985,0,0,3.279,0
Ecuador,ECU,1986,0,0,4.012,0
Ecuador,ECU,1987,0,0,4.57,0
Ecuador,ECU,1988,0,0,4.8260000000000005,0
Ecuador,ECU,1989,0,0,4.954,0
Ecuador,ECU,1990,0,0,4.9866877,0
Ecuador,ECU,1991,0,0,5.075921,0
Ecuador,ECU,1992,0,0,4.9735809,0
Ecuador,ECU,1993,0,0,5.8101370999999995,0
Ecuador,ECU,1994,0,0,6.5652775,0
Ecuador,ECU,1995,0,0,5.1605513,0
Ecuador,ECU,1996,0,0,6.3434151,0
Ecuador,ECU,1997,0,0,6.534177099999999,0
Ecuador,ECU,1998,0,0,6.5060954,0
Ecuador,ECU,1999,0,0,7.176725936939999,0
Ecuador,ECU,2000,0,0,7.611231425514999,0
Ecuador,ECU,2001,0,0,7.070652628788,0
Ecuador,ECU,2002,0,0,7.5242560301240005,0
Ecuador,ECU,2003,0,0,7.180416910383,0
Ecuador,ECU,2004,0,0,7.411699139289,0.00324057
Ecuador,ECU,2005,0.00001238993,0,6.8826393728760005,0.102856283
Ecuador,ECU,2006,0.000014875,0,7.129493192310999,0.14555572874199998
Ecuador,ECU,2007,0.000018162,0.000962135,9.037655280444,0.21875275100000002
Ecuador,ECU,2008,0.000026686999999999997,0.0026824609999999997,11.293333006078,0.208324462
Ecuador,ECU,2009,0.0000078786,0.003204416666,9.225407228995,0.21651979699999999
Ecuador,ECU,2010,0,0.00343485,8.636400921231001,0.235561874588
Ecuador,ECU,2011,0.00005812,0.00334467,11.133088253311,0.278200369999
Ecuador,ECU,2012,0.00032566,0.0023983679999999997,12.237723413637,0.296353241997
Ecuador,ECU,2013,0.0036636066799999993,0.056702974648000004,11.038824572776,0.295787929997
Ecuador,ECU,2014,0.016482695590000002,0.079742466538,11.457895633368,0.399471182998
Ecuador,ECU,2015,0.036057927187,0.09880631692099999,13.096270011695001,0.40775104799999995
Ecuador,ECU,2016,0.038754817694,0.083958750247,15.833842014888,0.489796490998
Ecuador,ECU,2017,0.03748,0.0734,20.08861,0.43085
Ecuador,ECU,2018,0.038079324065,0.080257771291,20.6780018676551,0.427967651475
Ecuador,ECU,2019,0.166452279583,0.0855269372500001,24.664263544249,0.45472344827
Egypt,EGY,1965,0,0,1.7324047999999999,0
Egypt,EGY,1966,0,0,1.8252122,0
Egypt,EGY,1967,0,0,1.966633,0
Egypt,EGY,1968,0,0,3.0007726000000003,0
Egypt,EGY,1969,0,0,3.9907182,0
Egypt,EGY,1970,0,0,4.688983400000001,0
Egypt,EGY,1971,0,0,5.0469548,0
Egypt,EGY,1972,0,0,5.1618592,0
Egypt,EGY,1973,0,0,5.153020400000001,0
Egypt,EGY,1974,0,0,6.1164496,0
Egypt,EGY,1975,0,0,6.7926178,0
Egypt,EGY,1976,0,0,8.0035334,0
Egypt,EGY,1977,0,0,9.037673,0
Egypt,EGY,1978,0,0,9.9303918,0
Egypt,EGY,1979,0,0,9.6077756,0
Egypt,EGY,1980,0,0,9.8022292,0
Egypt,EGY,1981,0,0,10.2132334,0
Egypt,EGY,1982,0,0,10.4916556,0
Egypt,EGY,1983,0,0,9.8154874,0
Egypt,EGY,1984,0,0,9.629872599999999,0
Egypt,EGY,1985,0,0,9.148,0
Egypt,EGY,1986,0,0,8.972000000000001,0
Egypt,EGY,1987,0,0,8.9695,0
Egypt,EGY,1988,0,0,8.829,0
Egypt,EGY,1989,0,0,9.487,0
Egypt,EGY,1990,0,0,9.953,0
Egypt,EGY,1991,0,0,9.916,0
Egypt,EGY,1992,0,0,9.8,0
Egypt,EGY,1993,0,0,10.0925,0
Egypt,EGY,1994,0,0,10.728,0
Egypt,EGY,1995,0,0,11.192,0
Egypt,EGY,1996,0,0,11.484000000000002,0
Egypt,EGY,1997,0,0,11.770999999999999,0
Egypt,EGY,1998,0,0,12.1045,0
Egypt,EGY,1999,0,0.012,13.4405,0
Egypt,EGY,2000,0.0002,0.0805,14.177999999999999,0
Egypt,EGY,2001,0.0009,0.179,14.4135,0
Egypt,EGY,2002,0.001,0.2125,13.9945,0
Egypt,EGY,2003,0.001,0.28600000000000003,12.939,0
Egypt,EGY,2004,0.001,0.5040505050505051,12.8315,0
Egypt,EGY,2005,0.001,0.5101111111111111,12.644,0
Egypt,EGY,2006,0.001,0.605060606060606,12.7845,0
Egypt,EGY,2007,0.0012,0.662436363636364,14.2175,0
Egypt,EGY,2008,0.0015,0.929813131313131,15.095999999999998,0
Egypt,EGY,2009,0.0022,1.03719393939394,13.7725,0
Egypt,EGY,2010,0.0252,1.4091434343434297,12.9545,0
Egypt,EGY,2011,0.0936,1.64579393939394,12.99,0
Egypt,EGY,2012,0.0581,1.78230404040404,13.0275,0
Egypt,EGY,2013,0.0591,1.5429202020202,13.2365,0
Egypt,EGY,2014,0.0415,1.12617676767677,13.587,0
Egypt,EGY,2015,0.0654,1.87114545454545,13.6835,0
Egypt,EGY,2016,0.104577,2.5258030303030297,13.5025,0
Egypt,EGY,2017,0.60195,2.11017121212121,13.121125,0
Egypt,EGY,2018,1.51048768478152,2.02991635562252,13.365125,0
Egypt,EGY,2019,3.6770132043334596,2.79167366435341,13.39085,0
Estonia,EST,1985,0,0,0,0
Estonia,EST,1986,0,0,0,0
Estonia,EST,1987,0,0,0,0
Estonia,EST,1988,0,0,0,0
Estonia,EST,1989,0,0,0,0
Estonia,EST,1990,0,0,0,0
Estonia,EST,1991,0,0,0,0
Estonia,EST,1992,0,0,0,0
Estonia,EST,1993,0,0,0,0
Estonia,EST,1994,0,0,0,0
Estonia,EST,1995,0,0,0,0.006
Estonia,EST,1996,0,0,0,0.005
Estonia,EST,1997,0,0,0,0.008
Estonia,EST,1998,0,0,0,0.012
Estonia,EST,1999,0,0,0.004,0.012
Estonia,EST,2000,0,0,0.005,0.013000000000000001
Estonia,EST,2001,0,0,0.006999999999999999,0.011000000000000001
Estonia,EST,2002,0,0.0014,0.006,0.027000000000000003
Estonia,EST,2003,0,0.0061,0.013000000000000001,0.026000000000000002
Estonia,EST,2004,0,0.0076,0.022000000000000002,0.031
Estonia,EST,2005,0,0.0539,0.022000000000000002,0.033
Estonia,EST,2006,0,0.0763,0.013999999999999999,0.038
Estonia,EST,2007,0,0.091,0.022000000000000002,0.036000000000000004
Estonia,EST,2008,0,0.133,0.027999999999999997,0.038
Estonia,EST,2009,0.0001,0.195,0.032,0.314
Estonia,EST,2010,0.0001,0.27699999999999997,0.027000000000000003,0.742
Estonia,EST,2011,0.0002,0.368,0.03,0.7829999999999999
Estonia,EST,2012,0.0003,0.434,0.042,1.001
Estonia,EST,2013,0.0014,0.529,0.026000000000000002,0.667
Estonia,EST,2014,0.0031,0.604,0.0267,0.74
Estonia,EST,2015,0.0059,0.7151,0.027000000000000003,0.779
Estonia,EST,2016,0.0101,0.594,0.035,0.885
Estonia,EST,2017,0.0126795147391443,0.723,0.026000000000000002,1.683898
Estonia,EST,2018,0.021483586650610002,0.636,0.015,1.242
Estonia,EST,2019,0.0720609353829027,0.67755318160706,0.015980027868091,1.18789398546201
Europe,,1965,0,0,302.195352803535,3.009
Europe,,1966,0,0,324.56988939680804,4.101
Europe,,1967,0,0,324.462743711293,4.489
Europe,,1968,0,0,336.236677936889,4.997
Europe,,1969,0,0,330.975908659455,5.422904
Europe,,1970,0,0,346.07806880424204,7.1183569613
Europe,,1971,0,0,349.563154078808,7.231883626
Europe,,1972,0,0,363.832964995798,7.12260804
Europe,,1973,0,0,369.312714613798,7.663391239
Europe,,1974,0,0,399.29128475503,8.0420602
Europe,,1975,0,0,407.51076617909104,8.520942081
Europe,,1976,0,0,376.83469986981794,8.485597232
Europe,,1977,0,0,456.271639087818,8.880291321
Europe,,1978,0,0.003,455.52870822299,9.372139078
Europe,,1979,0,0.006,479.149882412707,9.762957992
Europe,,1980,0,0.0105,464.766647077172,10.74094928
Europe,,1981,0,0.0105,470.435387968545,10.753523151
Europe,,1982,0,0.0185,466.309648956889,9.836121003999999
Europe,,1983,0,0.0301,480.125849102808,10.136652155
Europe,,1984,0.0010101010101010099,0.0382,485.193534523475,10.510577807999999
Europe,,1985,0.0010101010101010099,0.0574,502.99454067141403,10.961412738
Europe,,1986,0.0010101010101010099,0.1336,486.093183502182,13.018809555999999
Europe,,1987,0,0.1908,529.505659403657,12.875301294000002
Europe,,1988,0.0010101010101010099,0.3297,567.469001361697,13.678099804
Europe,,1989,0.00909090909090909,0.5154,493.805930669232,13.537275893
Europe,,1990,0.0125,0.7794604148888891,502.457150374747,18.952852631579002
Europe,,1991,0.0155,0.9800279878383841,513.091774499394,19.549432999999997
Europe,,1992,0.027088,1.53504807975758,529.6566497349501,20.7096029999999
Europe,,1993,0.032382999999999995,2.28482609212121,550.466764678182,22.879095
Europe,,1994,0.0376885,2.9792357028282797,557.1966285290911,24.017899709373697
Europe,,1995,0.04684,3.86302920121212,564.88990936202,26.4986314554852
Europe,,1996,0.0538114111111111,4.82858524525253,548.086294097576,26.6801998379573
Europe,,1997,0.0639262444444444,7.295492955555559,567.678971968485,31.663519394162698
Europe,,1998,0.0870885,11.176479135151501,593.904161671927,36.1150418430154
Europe,,1999,0.0911980555555556,14.2443217667677,598.180852939661,38.0996001734894
Europe,,2000,0.13447325,22.454714202828303,617.663519964201,42.3312482954576
Europe,,2001,0.1702025,26.9342866553535,612.040961567183,44.9546686430853
Europe,,2002,0.27675500555555604,36.4259493147475,563.942443396988,50.656336178645894
Europe,,2003,0.46869774444444395,44.5311522856566,529.5685025494539,57.980970795034196
Europe,,2004,0.751097872888889,59.296786859596004,570.153394131966,68.80114150556349
Europe,,2005,1.4863832461111102,71.0967493651913,571.725190888241,78.6731787585391
Europe,,2006,2.5240878138888903,83.16413987836481,561.9088763568151,89.2772577529487
Europe,,2007,3.81570481944444,105.71319376702101,563.963604554287,99.46983003334
Europe,,2008,7.501071132222219,121.35390149753599,593.033139126176,110.044741106731
Europe,,2009,14.192835061672803,135.38322861318701,589.744874451402,120.746552682855
Europe,,2010,23.263436016767802,153.443496864176,649.800166790931,136.890938334948
Europe,,2011,46.7135493122146,186.657403230905,569.648631978939,146.16513560265
Europe,,2012,71.8699381638955,214.837420064032,625.806106585447,161.993771265106
Europe,,2013,86.9351168023531,248.093911753321,661.636666516838,171.73807526526699
Europe,,2014,98.83569400625109,264.813830959906,644.059662023717,183.52293320339697
Europe,,2015,109.883453957752,318.806956873139,635.8995302683,196.65720630235901
Europe,,2016,113.95246301073999,322.924441620165,651.4348398684809,201.557709351697
Europe,,2017,124.47469440741001,383.934491784488,584.778231837807,208.27119567888198
Europe,,2018,138.556569960504,402.775106904172,645.255444774225,215.007938698983
Europe,,2019,154.66345866269,461.587610396338,632.538301671477,220.33526197031003
Europe (other),,1965,0,0,9.40833685,0
Europe (other),,1966,0,0,10.355472116,0
Europe (other),,1967,0,0,11.187607382000001,0
Europe (other),,1968,0,0,12.351742648,0
Europe (other),,1969,0,0,15.340877914000002,0
Europe (other),,1970,0,0,15.39301318,0
Europe (other),,1971,0,0,16.523876598,0
Europe (other),,1972,0,0,19.065740016,0
Europe (other),,1973,0,0,17.704603434000003,0
Europe (other),,1974,0,0,22.141466851999997,0
Europe (other),,1975,0,0,21.09233027,0
